Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2017,5,14,20:20,UTC,1031.3,,71,-1.9,0.5
2017,5,14,20:30,UTC,1031.3,,73,-2,1.1
2017,5,14,20:40,UTC,1031.4,,74,-2.2,1.1
2017,5,14,20:50,UTC,1031.5,,74,-2.6,0.6
2017,5,14,21:00,UTC,1031.5,0,75,-2.9,0
2017,5,14,21:10,UTC,1031.6,,76,-3.1,0
2017,5,14,21:20,UTC,1031.7,,77,-3.3,0.6
2017,5,14,21:30,UTC,1031.8,,77,-3.4,0.8
2017,5,14,21:40,UTC,1031.8,,78,-3.6,0.9
2017,5,14,21:50,UTC,1031.9,,79,-3.8,0.8
2017,5,14,22:00,UTC,1032,0,79,-4.1,0.8
2017,5,14,22:10,UTC,1032,,80,-4.4,0.9
2017,5,14,22:20,UTC,1032,,80,-4.6,0.9
2017,5,14,22:30,UTC,1032,,80,-4.8,1
2017,5,14,22:40,UTC,1032,,81,-5.1,0.8
2017,5,14,22:50,UTC,1032.1,,81,-5.4,0.9
2017,5,14,23:00,UTC,1032.2,0,82,-5.6,1
2017,5,14,23:10,UTC,1032.2,,83,-5.8,0.9
2017,5,14,23:20,UTC,1032.2,,82,-6.1,0.5
2017,5,14,23:30,UTC,1032.3,,83,-6.2,0.7
2017,5,14,23:40,UTC,1032.4,,83,-6.4,0.9
2017,5,14,23:50,UTC,1032.4,,83,-6.7,0
2017,5,15,00:00,UTC,1032.4,0,84,-6.9,0
2017,5,15,00:10,UTC,1032.5,,86,-7.2,0.6
2017,5,15,00:20,UTC,1032.5,,86,-7.2,0.5
2017,5,15,00:30,UTC,1032.5,,87,-7.3,0
2017,5,15,00:40,UTC,1032.6,,87,-7.3,0
2017,5,15,00:50,UTC,1032.6,,87,-7.5,0
2017,5,15,01:00,UTC,1032.7,0,87,-7.4,0.7
2017,5,15,01:10,UTC,1032.8,,86,-7.4,0.6
2017,5,15,01:20,UTC,1032.8,,85,-7.4,0
2017,5,15,01:30,UTC,1032.8,,87,-7.4,0
2017,5,15,01:40,UTC,1032.8,,87,-7.3,0
2017,5,15,01:50,UTC,1032.8,,84,-7.1,0
2017,5,15,02:00,UTC,1032.9,0,83,-7,0.6
2017,5,15,02:10,UTC,1032.9,,81,-6.9,0.5
2017,5,15,02:20,UTC,1033,,80,-6.8,0.6
2017,5,15,02:30,UTC,1032.9,,82,-6.7,0
2017,5,15,02:40,UTC,1032.9,,82,-6.5,0.5
2017,5,15,02:50,UTC,1032.9,,81,-6.2,0
2017,5,15,03:00,UTC,1032.9,0,79,-5.9,0.6
2017,5,15,03:10,UTC,1033,,78,-5.7,0.6
2017,5,15,03:20,UTC,1033,,77,-5.5,0.8
2017,5,15,03:30,UTC,1033,,76,-5.2,0.6
2017,5,15,03:40,UTC,1033,,74,-4.9,0
2017,5,15,03:50,UTC,1033.1,,74,-4.6,0.7
2017,5,15,04:00,UTC,1033.2,0,72,-4.4,0.7
2017,5,15,04:10,UTC,1033.1,,71,-4.1,0.7
2017,5,15,04:20,UTC,1033.1,,70,-3.8,0.9
2017,5,15,04:30,UTC,1033.1,,69,-3.6,0.9
2017,5,15,04:40,UTC,1033.1,,69,-3.2,0.9
2017,5,15,04:50,UTC,1033.1,,68,-2.8,0.7
2017,5,15,05:00,UTC,1033,0,67,-2.5,0.9
2017,5,15,05:10,UTC,1032.9,,66,-2.1,0.8
2017,5,15,05:20,UTC,1032.8,,64,-1.9,0.8
2017,5,15,05:30,UTC,1032.8,,65,-1.5,1
2017,5,15,05:40,UTC,1032.7,,64,-1.2,1.1
2017,5,15,05:50,UTC,1032.7,,62,-0.9,1
2017,5,15,06:00,UTC,1032.6,0,61,-0.5,0.7
2017,5,15,06:10,UTC,1032.5,,59,-0.1,1
2017,5,15,06:20,UTC,1032.6,,58,0.5,0.8
2017,5,15,06:30,UTC,1032.6,,56,0.7,0.9
2017,5,15,06:40,UTC,1032.6,,55,0.8,1
2017,5,15,06:50,UTC,1032.5,,55,1.1,1.5
2017,5,15,07:00,UTC,1032.6,0,56,1.5,1.5
2017,5,15,07:10,UTC,1032.5,,53,1.9,1.2
2017,5,15,07:20,UTC,1032.5,,51,2.2,1.3
2017,5,15,07:30,UTC,1032.5,,52,2.9,1.2
2017,5,15,07:40,UTC,1032.6,,49,3.3,1.2
2017,5,15,07:50,UTC,1032.6,,46,3.8,1.6
2017,5,15,08:00,UTC,1032.5,0,46,3.9,1.4
2017,5,15,08:10,UTC,1032.5,,45,4,1.3
2017,5,15,08:20,UTC,1032.5,,44,4.4,1.8
2017,5,15,08:30,UTC,1032.5,,43,4.5,1.9
2017,5,15,08:40,UTC,1032.6,,43,5,1.4
2017,5,15,08:50,UTC,1032.6,,42,5,1.8
2017,5,15,09:00,UTC,1032.6,0,40,5.2,1.6
2017,5,15,09:10,UTC,1032.7,,44,4.6,2
2017,5,15,09:20,UTC,1032.7,,43,4,2.7
2017,5,15,09:30,UTC,1032.6,,44,4.1,3
2017,5,15,09:40,UTC,1032.5,,39,4.6,2.8
2017,5,15,09:50,UTC,1032.4,,40,4.9,2.5
2017,5,15,10:00,UTC,1032.3,0,41,5.3,2.6
2017,5,15,10:10,UTC,1032.4,,35,5.4,2.3
2017,5,15,10:20,UTC,1032.3,,36,5.2,2.7
2017,5,15,10:30,UTC,1032.1,,36,5.4,2.7
2017,5,15,10:40,UTC,1032.2,,36,6,2.1
2017,5,15,10:50,UTC,1032.1,,33,6,2.3
2017,5,15,11:00,UTC,1032.1,0,34,6.3,2.3
2017,5,15,11:10,UTC,1032.1,,34,5.9,3
2017,5,15,11:20,UTC,1032,,35,6,2.7
2017,5,15,11:30,UTC,1032,,35,6.3,2.3
2017,5,15,11:40,UTC,1031.9,,36,6.1,2.8
2017,5,15,11:50,UTC,1031.9,,37,6.3,2
2017,5,15,12:00,UTC,1031.9,0,36,5.8,2.5
2017,5,15,12:10,UTC,1031.7,,37,5.6,2.8
2017,5,15,12:20,UTC,1031.8,,37,5.4,2.7
2017,5,15,12:30,UTC,1031.7,,38,5.4,3
2017,5,15,12:40,UTC,1031.6,,37,5.5,2.5
2017,5,15,12:50,UTC,1031.6,,38,5.5,2.8
2017,5,15,13:00,UTC,1031.6,0,39,5.1,3.8
2017,5,15,13:10,UTC,1031.6,,40,5.3,2.7
2017,5,15,13:20,UTC,1031.5,,39,5.5,2.9
2017,5,15,13:30,UTC,1031.4,,39,5.7,2.3
2017,5,15,13:40,UTC,1031.4,,39,5.6,2.9
2017,5,15,13:50,UTC,1031.3,,38,5.6,2.1
2017,5,15,14:00,UTC,1031.3,0,38,5.5,3
2017,5,15,14:10,UTC,1031.3,,40,5.4,2.9
2017,5,15,14:20,UTC,1031.2,,41,5.4,2.9
2017,5,15,14:30,UTC,1031.1,,41,5.6,3.4
2017,5,15,14:40,UTC,1031.1,,42,5.5,3.1
2017,5,15,14:50,UTC,1031.1,,42,4.8,4.7
2017,5,15,15:00,UTC,1031.1,0,46,4.5,3.7
2017,5,15,15:10,UTC,1031.1,,43,4.8,2.8
2017,5,15,15:20,UTC,1031.1,,46,4.9,2.8
2017,5,15,15:30,UTC,1031,,43,4.7,3.2
2017,5,15,15:40,UTC,1030.9,,45,4.7,2.8
2017,5,15,15:50,UTC,1030.9,,48,4.5,2.8
2017,5,15,16:00,UTC,1030.8,0,48,4.4,3
2017,5,15,16:10,UTC,1030.8,,47,4.6,2
2017,5,15,16:20,UTC,1030.7,,46,4.7,2.2
2017,5,15,16:30,UTC,1030.7,,46,4.6,2.3
2017,5,15,16:40,UTC,1030.7,,48,4.4,1.8
2017,5,15,16:50,UTC,1030.7,,49,4,3
2017,5,15,17:00,UTC,1030.7,0,52,3.7,2.8
2017,5,15,17:10,UTC,1030.7,,52,3.6,2
2017,5,15,17:20,UTC,1030.7,,53,3.7,1.3
2017,5,15,17:30,UTC,1030.6,,53,3.7,1.6
2017,5,15,17:40,UTC,1030.6,,54,3.5,1.4
2017,5,15,17:50,UTC,1030.6,,56,3.2,1.5
2017,5,15,18:00,UTC,1030.6,0,57,3,2
2017,5,15,18:10,UTC,1030.6,,60,2.8,1.9
2017,5,15,18:20,UTC,1030.6,,58,2.6,2.2
2017,5,15,18:30,UTC,1030.5,,60,2.3,2.6
2017,5,15,18:40,UTC,1030.5,,60,2.1,2.8
2017,5,15,18:50,UTC,1030.5,,60,2.1,2.5
2017,5,15,19:00,UTC,1030.5,0,60,1.9,2.8
2017,5,15,19:10,UTC,1030.5,,60,1.7,2.4
2017,5,15,19:20,UTC,1030.4,,61,1.4,2.4
2017,5,15,19:30,UTC,1030.4,,64,1.1,2.9
2017,5,15,19:40,UTC,1030.5,,64,0.8,3.8
2017,5,15,19:50,UTC,1030.4,,65,0.6,3.8
2017,5,15,20:00,UTC,1030.4,0,66,0.4,4
2017,5,15,20:10,UTC,1030.4,,67,0.1,4.3
2017,5,15,20:20,UTC,1030.4,,68,0,4.3
2017,5,15,20:30,UTC,1030.4,,68,-0.1,4.4
2017,5,15,20:40,UTC,1030.4,,68,-0.2,3.8
2017,5,15,20:50,UTC,1030.4,,69,-0.2,3.4
2017,5,15,21:00,UTC,1030.3,0,68,-0.3,3.3
2017,5,15,21:10,UTC,1030.2,,68,-0.4,3.1
2017,5,15,21:20,UTC,1030.2,,69,-0.5,2.7
2017,5,15,21:30,UTC,1030.2,,69,-0.6,3.3
2017,5,15,21:40,UTC,1030.2,,69,-0.8,3.5
2017,5,15,21:50,UTC,1030.1,,69,-0.7,3.5
2017,5,15,22:00,UTC,1030.1,0,70,-1,2.8
2017,5,15,22:10,UTC,1030,,70,-1.1,2.9
2017,5,15,22:20,UTC,1029.9,,69,-1,2.9
2017,5,15,22:30,UTC,1029.9,,69,-1,2.7
2017,5,15,22:40,UTC,1029.9,,69,-0.9,3.3
2017,5,15,22:50,UTC,1029.9,,70,-1,2.9
2017,5,15,23:00,UTC,1029.8,0,70,-1.1,3.1
2017,5,15,23:10,UTC,1029.7,,71,-1,3.4
2017,5,15,23:20,UTC,1029.6,,68,-0.8,3.1
2017,5,15,23:30,UTC,1029.5,,69,-0.8,3.3
2017,5,15,23:40,UTC,1029.5,,70,-1.1,2.9
2017,5,15,23:50,UTC,1029.5,,69,-1.2,2.5
2017,5,16,00:00,UTC,1029.4,0,72,-1.6,2
2017,5,16,00:10,UTC,1029.4,,72,-1.8,2.5
2017,5,16,00:20,UTC,1029.2,,73,-2,2.3
2017,5,16,00:30,UTC,1029.2,,74,-2.1,2.1
2017,5,16,00:40,UTC,1029,,74,-2.1,2.5
2017,5,16,00:50,UTC,1029,,73,-1.8,2.8
2017,5,16,01:00,UTC,1028.9,0,73,-1.8,2
2017,5,16,01:10,UTC,1028.8,,70,-1.5,2.4
2017,5,16,01:20,UTC,1028.7,,69,-1.3,2.5
2017,5,16,01:30,UTC,1028.7,,67,-1.2,2
2017,5,16,01:40,UTC,1028.5,,67,-0.9,2.1
2017,5,16,01:50,UTC,1028.4,,64,-0.6,1.9
2017,5,16,02:00,UTC,1028.4,0,64,-0.5,1.5
2017,5,16,02:10,UTC,1028.3,,64,-0.4,0.9
2017,5,16,02:20,UTC,1028.2,,62,-0.1,0.8
2017,5,16,02:30,UTC,1028.1,,62,0.2,0.5
2017,5,16,02:40,UTC,1028,,61,0.5,0.8
2017,5,16,02:50,UTC,1028,,59,0.6,0.6
2017,5,16,03:00,UTC,1027.9,0,59,0.9,0.6
2017,5,16,03:10,UTC,1027.8,,59,1.1,1.2
2017,5,16,03:20,UTC,1027.7,,58,1.3,1.4
2017,5,16,03:30,UTC,1027.7,,59,1.4,1.8
2017,5,16,03:40,UTC,1027.7,,58,1.6,1.9
2017,5,16,03:50,UTC,1027.6,,56,1.8,2.5
2017,5,16,04:00,UTC,1027.6,0,57,1.9,2.3
2017,5,16,04:10,UTC,1027.6,,56,1.9,2.4
2017,5,16,04:20,UTC,1027.5,,61,2.1,1.8
2017,5,16,04:30,UTC,1027.4,,58,2.1,2
2017,5,16,04:40,UTC,1027.4,,56,2.1,1.9
2017,5,16,04:50,UTC,1027.3,,58,2.3,1.8
2017,5,16,05:00,UTC,1027.2,0,54,2.6,2
2017,5,16,05:10,UTC,1027.2,,55,2.8,2.3
2017,5,16,05:20,UTC,1027,,56,2.9,2.7
2017,5,16,05:30,UTC,1026.8,,55,3.5,2.5
2017,5,16,05:40,UTC,1026.6,,52,3.8,2.3
2017,5,16,05:50,UTC,1026.5,,52,3.8,2.3
2017,5,16,06:00,UTC,1026.4,0,52,3.8,2.2
2017,5,16,06:10,UTC,1026.3,,52,4.1,2
2017,5,16,06:20,UTC,1026.3,,49,4.2,1.8
2017,5,16,06:30,UTC,1026.1,,50,4.3,2.3
2017,5,16,06:40,UTC,1026.1,,49,4.5,2.2
2017,5,16,06:50,UTC,1026,,48,4.7,3.1
2017,5,16,07:00,UTC,1026,0,49,4.9,3.4
2017,5,16,07:10,UTC,1025.9,,48,5,2.8
2017,5,16,07:20,UTC,1025.8,,49,5,3.3
2017,5,16,07:30,UTC,1025.7,,48,5.5,2.6
2017,5,16,07:40,UTC,1025.6,,46,5.9,2.3
2017,5,16,07:50,UTC,1025.6,,46,6,2.9
2017,5,16,08:00,UTC,1025.4,0,45,5.9,3.5
2017,5,16,08:10,UTC,1025.3,,48,6.3,2.7
2017,5,16,08:20,UTC,1025.3,,47,5.9,4
2017,5,16,08:30,UTC,1025.2,,46,6.4,3.5
2017,5,16,08:40,UTC,1025.1,,44,6.5,4.3
2017,5,16,08:50,UTC,1025,,44,6.2,4.7
2017,5,16,09:00,UTC,1025,0,45,6.2,4.1
2017,5,16,09:10,UTC,1025,,44,6.9,3.5
2017,5,16,09:20,UTC,1024.9,,44,6.9,4.7
2017,5,16,09:30,UTC,1024.8,,43,7.3,3.9
2017,5,16,09:40,UTC,1024.6,,43,7.4,3.7
2017,5,16,09:50,UTC,1024.5,,43,7.6,4
2017,5,16,10:00,UTC,1024.5,0,43,7.5,3.9
2017,5,16,10:10,UTC,1024.4,,42,7.7,3.9
2017,5,16,10:20,UTC,1024.4,,43,7.9,3.3
2017,5,16,10:30,UTC,1024.2,,42,7.9,2.6
2017,5,16,10:40,UTC,1024.1,,45,7.6,3.5
2017,5,16,10:50,UTC,1024,,43,7.8,3.3
2017,5,16,11:00,UTC,1023.9,0,44,7.9,2.8
2017,5,16,11:10,UTC,1023.8,,43,7.8,3.2
2017,5,16,11:20,UTC,1023.7,,44,7.5,3.9
2017,5,16,11:30,UTC,1023.6,,46,7.4,3.4
2017,5,16,11:40,UTC,1023.6,,46,7.4,3.7
2017,5,16,11:50,UTC,1023.5,,47,7.4,2.9
2017,5,16,12:00,UTC,1023.5,0,46,7.5,2.2
2017,5,16,12:10,UTC,1023.4,,46,7.5,1.3
2017,5,16,12:20,UTC,1023.3,,46,7.3,1.3
2017,5,16,12:30,UTC,1023.1,,47,7.6,1.4
2017,5,16,12:40,UTC,1023,,47,7.3,3.2
2017,5,16,12:50,UTC,1022.9,,47,7.5,3.8
2017,5,16,13:00,UTC,1022.9,0,47,7.5,2
2017,5,16,13:10,UTC,1022.9,,48,6.8,3
2017,5,16,13:20,UTC,1022.9,,48,6.8,1.7
2017,5,16,13:30,UTC,1022.7,,50,6.7,2.4
2017,5,16,13:40,UTC,1022.5,,50,6.7,2.7
2017,5,16,13:50,UTC,1022.4,,48,6.7,2.7
2017,5,16,14:00,UTC,1022.1,0,48,6.9,1.4
2017,5,16,14:10,UTC,1022.2,,48,7,2.4
2017,5,16,14:20,UTC,1022.1,,48,7.1,2
2017,5,16,14:30,UTC,1022.1,,51,7,1.3
2017,5,16,14:40,UTC,1022.1,,52,6.6,2.4
2017,5,16,14:50,UTC,1021.9,,51,6.4,2.1
2017,5,16,15:00,UTC,1021.9,0,53,6.4,2.5
2017,5,16,15:10,UTC,1021.8,,52,6.7,2
2017,5,16,15:20,UTC,1021.7,,54,6.7,1.1
2017,5,16,15:30,UTC,1021.8,,53,6.6,1.3
2017,5,16,15:40,UTC,1021.7,,54,6.6,1.8
2017,5,16,15:50,UTC,1021.5,,53,6.6,1.3
2017,5,16,16:00,UTC,1021.4,0,55,6.4,1.8
2017,5,16,16:10,UTC,1021.4,,55,6.2,1.9
2017,5,16,16:20,UTC,1021.3,,53,6.2,1.8
2017,5,16,16:30,UTC,1021.2,,53,6.2,2
2017,5,16,16:40,UTC,1021.1,,55,6.3,2
2017,5,16,16:50,UTC,1021,,55,6.2,1.6
2017,5,16,17:00,UTC,1020.9,0,54,6.1,1.7
2017,5,16,17:10,UTC,1020.8,,55,6,1
2017,5,16,17:20,UTC,1020.7,,54,6,0.8
2017,5,16,17:30,UTC,1020.7,,54,5.9,0.7
2017,5,16,17:40,UTC,1020.6,,55,5.8,0.8
2017,5,16,17:50,UTC,1020.4,,55,5.7,0.6
2017,5,16,18:00,UTC,1020.3,0,55,5.5,0.6
2017,5,16,18:10,UTC,1020.2,,56,5.5,0
2017,5,16,18:20,UTC,1020.2,,57,5.3,0.7
2017,5,16,18:30,UTC,1020.2,,58,5,0.8
2017,5,16,18:40,UTC,1020.1,,59,4.8,1.2
2017,5,16,18:50,UTC,1020.1,,60,4.6,1.4
2017,5,16,19:00,UTC,1020,0,61,4.4,0.8
2017,5,16,19:10,UTC,1019.9,,62,4.2,1
2017,5,16,19:20,UTC,1019.8,,63,4,1.3
2017,5,16,19:30,UTC,1019.7,,64,3.8,0.7
2017,5,16,19:40,UTC,1019.6,,65,3.5,0.8
2017,5,16,19:50,UTC,1019.6,,67,3.1,1
2017,5,16,20:00,UTC,1019.6,0,67,3.1,0.9
2017,5,16,20:10,UTC,1019.5,,69,2.8,0.9
2017,5,16,20:20,UTC,1019.5,,69,2.6,0.5
2017,5,16,20:30,UTC,1019.4,,70,2.6,0.8
2017,5,16,20:40,UTC,1019.4,,71,2.5,0.8
2017,5,16,20:50,UTC,1019.3,,71,2.4,1.1
2017,5,16,21:00,UTC,1019.2,0,72,2.1,1.4
2017,5,16,21:10,UTC,1019.1,,73,2.1,0.8
2017,5,16,21:20,UTC,1019,,74,2,0.8
2017,5,16,21:30,UTC,1018.9,,76,1.8,1.1
2017,5,16,21:40,UTC,1018.9,,76,1.5,1
2017,5,16,21:50,UTC,1018.8,,75,1.5,0.7
2017,5,16,22:00,UTC,1018.7,0,76,1.4,0.9
2017,5,16,22:10,UTC,1018.6,,76,1.3,0.9
2017,5,16,22:20,UTC,1018.4,,78,1.1,0.8
2017,5,16,22:30,UTC,1018.4,,79,0.9,0.7
2017,5,16,22:40,UTC,1018.3,,80,0.7,0.9
2017,5,16,22:50,UTC,1018.3,,81,0.5,0.7
2017,5,16,23:00,UTC,1018.3,0,82,0.4,0.7
2017,5,16,23:10,UTC,1018.2,,83,0.3,1.4
2017,5,16,23:20,UTC,1018.1,,83,0.3,1.1
2017,5,16,23:30,UTC,1018.1,,83,0.2,0
2017,5,16,23:40,UTC,1018.1,,84,0,0
2017,5,16,23:50,UTC,1018,,84,-0.2,0.5
2017,5,17,00:00,UTC,1018,0,85,-0.3,0
2017,5,17,00:10,UTC,1017.9,,86,-0.4,0
2017,5,17,00:20,UTC,1017.8,,86,-0.5,0.7
2017,5,17,00:30,UTC,1017.8,,87,-0.5,0.8
2017,5,17,00:40,UTC,1017.7,,88,-0.5,0.9
2017,5,17,00:50,UTC,1017.7,,88,-0.4,1.2
2017,5,17,01:00,UTC,1017.6,0,87,-0.3,0.9
2017,5,17,01:10,UTC,1017.6,,86,-0.1,0
2017,5,17,01:20,UTC,1017.5,,85,0,0
2017,5,17,01:30,UTC,1017.5,,84,-0.1,0.9
2017,5,17,01:40,UTC,1017.5,,84,-0.2,1.1
2017,5,17,01:50,UTC,1017.4,,85,-0.1,1.3
2017,5,17,02:00,UTC,1017.4,0,85,-0.1,1.3
2017,5,17,02:10,UTC,1017.4,,84,0,1.4
2017,5,17,02:20,UTC,1017.4,,83,0,1.3
2017,5,17,02:30,UTC,1017.3,,83,0,1.1
2017,5,17,02:40,UTC,1017.2,,84,-0.1,1.6
2017,5,17,02:50,UTC,1017.1,,83,-0.1,2.5
2017,5,17,03:00,UTC,1017.1,0,82,-0.2,2.2
2017,5,17,03:10,UTC,1017,,81,0.2,2.2
2017,5,17,03:20,UTC,1016.9,,78,0.5,1.3
2017,5,17,03:30,UTC,1016.8,,77,0.7,1.1
2017,5,17,03:40,UTC,1016.6,,76,0.9,1.4
2017,5,17,03:50,UTC,1016.5,,76,1.2,1.7
2017,5,17,04:00,UTC,1016.4,0,73,1.6,0.9
2017,5,17,04:10,UTC,1016.3,,71,2,2
2017,5,17,04:20,UTC,1016.4,,69,2.4,2.3
2017,5,17,04:30,UTC,1016.3,,65,3,1.7
2017,5,17,04:40,UTC,1016.2,,64,3.4,1.5
2017,5,17,04:50,UTC,1016.2,,64,3.5,1.3
2017,5,17,05:00,UTC,1016.3,0,65,3.7,1.5
2017,5,17,05:10,UTC,1016.2,,62,4.1,1.7
2017,5,17,05:20,UTC,1016.1,,62,4.2,1.5
2017,5,17,05:30,UTC,1016.1,,62,4.2,1.1
2017,5,17,05:40,UTC,1016.1,,61,4.5,0.9
2017,5,17,05:50,UTC,1016,,58,4.8,0.8
2017,5,17,06:00,UTC,1015.9,0,59,4.8,0.9
2017,5,17,06:10,UTC,1015.9,,57,5,0.9
2017,5,17,06:20,UTC,1015.8,,57,5.3,1
2017,5,17,06:30,UTC,1015.8,,55,5.6,1.1
2017,5,17,06:40,UTC,1015.7,,55,5.8,1
2017,5,17,06:50,UTC,1015.7,,54,5.9,0.9
2017,5,17,07:00,UTC,1015.7,0,52,6.2,1.1
2017,5,17,07:10,UTC,1015.6,,51,6.7,0.9
2017,5,17,07:20,UTC,1015.6,,51,7.1,1
2017,5,17,07:30,UTC,1015.4,,51,6.8,0.9
2017,5,17,07:40,UTC,1015.4,,51,7.4,1
2017,5,17,07:50,UTC,1015.2,,49,7.8,1
2017,5,17,08:00,UTC,1015.2,0,48,7.7,0.6
2017,5,17,08:10,UTC,1015.1,,48,8.4,0.6
2017,5,17,08:20,UTC,1015.1,,46,8.5,1.1
2017,5,17,08:30,UTC,1015.1,,46,8.5,1
2017,5,17,08:40,UTC,1015,,47,8.9,1.3
2017,5,17,08:50,UTC,1015,,45,8.9,0.9
2017,5,17,09:00,UTC,1015,0,45,8.7,1.8
2017,5,17,09:10,UTC,1015,,47,8.4,2.2
2017,5,17,09:20,UTC,1014.9,,48,8.4,2.3
2017,5,17,09:30,UTC,1014.9,,47,8.6,1.5
2017,5,17,09:40,UTC,1014.9,,49,8.5,1.8
2017,5,17,09:50,UTC,1014.8,,47,8.5,1.4
2017,5,17,10:00,UTC,1014.8,0,48,8.7,0.8
2017,5,17,10:10,UTC,1014.7,,52,8.2,2.5
2017,5,17,10:20,UTC,1014.7,,53,8,3.3
2017,5,17,10:30,UTC,1014.7,,51,8.6,2.1
2017,5,17,10:40,UTC,1014.6,,49,8.9,1.7
2017,5,17,10:50,UTC,1014.6,,49,9.2,1.2
2017,5,17,11:00,UTC,1014.6,0,49,9,2
2017,5,17,11:10,UTC,1014.6,,51,8.9,2.5
2017,5,17,11:20,UTC,1014.5,,50,8.9,1.9
2017,5,17,11:30,UTC,1014.6,,51,8.9,1.6
2017,5,17,11:40,UTC,1014.5,,50,9.1,2.1
2017,5,17,11:50,UTC,1014.5,,49,9.1,1.4
2017,5,17,12:00,UTC,1014.6,0,51,9,2
2017,5,17,12:10,UTC,1014.6,,50,8.8,3
2017,5,17,12:20,UTC,1014.5,,49,8.9,2.5
2017,5,17,12:30,UTC,1014.5,,49,8.9,2.2
2017,5,17,12:40,UTC,1014.4,,50,8.8,2.5
2017,5,17,12:50,UTC,1014.5,,50,8.7,2
2017,5,17,13:00,UTC,1014.5,0,53,8.4,2.4
2017,5,17,13:10,UTC,1014.5,,53,8.4,2.5
2017,5,17,13:20,UTC,1014.3,,54,8.4,1.9
2017,5,17,13:30,UTC,1014.3,,53,8.3,2.3
2017,5,17,13:40,UTC,1014.3,,53,8.6,2.5
2017,5,17,13:50,UTC,1014.3,,52,8.8,2.1
2017,5,17,14:00,UTC,1014.3,0,52,8.8,2.2
2017,5,17,14:10,UTC,1014.3,,53,8.4,2.7
2017,5,17,14:20,UTC,1014.3,,53,8.5,2.3
2017,5,17,14:30,UTC,1014.3,,53,8.6,2.2
2017,5,17,14:40,UTC,1014.3,,53,8.7,1.4
2017,5,17,14:50,UTC,1014.2,,53,8.4,1.1
2017,5,17,15:00,UTC,1014.2,0,53,8.3,1.1
2017,5,17,15:10,UTC,1014.2,,54,8.3,1
2017,5,17,15:20,UTC,1014.1,,54,8.3,0.9
2017,5,17,15:30,UTC,1014.1,,52,8.5,0
2017,5,17,15:40,UTC,1014.2,,52,8.5,0.7
2017,5,17,15:50,UTC,1014.2,,53,8.4,0.7
2017,5,17,16:00,UTC,1014.3,0,54,8.1,1
2017,5,17,16:10,UTC,1014.3,,56,7.8,1.1
2017,5,17,16:20,UTC,1014.3,,56,7.8,1.5
2017,5,17,16:30,UTC,1014.4,,57,7.6,1.6
2017,5,17,16:40,UTC,1014.4,,58,7.4,1.5
2017,5,17,16:50,UTC,1014.5,,59,7.1,1.9
2017,5,17,17:00,UTC,1014.5,0,60,6.8,1.9
2017,5,17,17:10,UTC,1014.5,,61,6.6,1.8
2017,5,17,17:20,UTC,1014.6,,61,6.6,1.4
2017,5,17,17:30,UTC,1014.6,,61,6.5,1.1
2017,5,17,17:40,UTC,1014.6,,62,6.3,1.5
2017,5,17,17:50,UTC,1014.6,,63,6.1,1.3
2017,5,17,18:00,UTC,1014.6,0,63,6,1.3
2017,5,17,18:10,UTC,1014.5,,64,5.9,1.1
2017,5,17,18:20,UTC,1014.5,,64,5.8,0.7
2017,5,17,18:30,UTC,1014.5,,65,5.6,1.1
2017,5,17,18:40,UTC,1014.5,,66,5.4,1.3
2017,5,17,18:50,UTC,1014.6,,67,5.3,1.4
2017,5,17,19:00,UTC,1014.7,0,67,5.2,1
2017,5,17,19:10,UTC,1014.8,,68,5,1.1
2017,5,17,19:20,UTC,1014.8,,69,4.7,0.9
2017,5,17,19:30,UTC,1014.8,,70,4.5,1.8
2017,5,17,19:40,UTC,1014.9,,70,4.4,1.4
2017,5,17,19:50,UTC,1015,,71,4.4,0.9
2017,5,17,20:00,UTC,1015,0,71,4.2,0.7
2017,5,17,20:10,UTC,1015,,72,4.1,0.5
2017,5,17,20:20,UTC,1015.1,,73,4,0.9
2017,5,17,20:30,UTC,1015.3,,72,3.9,0.8
2017,5,17,20:40,UTC,1015.4,,73,3.8,0.5
2017,5,17,20:50,UTC,1015.4,,74,3.6,0.6
2017,5,17,21:00,UTC,1015.5,0,76,3.4,1.1
2017,5,17,21:10,UTC,1015.4,,76,3.2,1
2017,5,17,21:20,UTC,1015.5,,77,3.2,0.8
2017,5,17,21:30,UTC,1015.4,,77,3.1,0.6
2017,5,17,21:40,UTC,1015.6,,77,3,1
2017,5,17,21:50,UTC,1015.6,,78,2.9,0.9
2017,5,17,22:00,UTC,1015.5,0,79,2.7,0.6
2017,5,17,22:10,UTC,1015.7,,80,2.5,0.7
2017,5,17,22:20,UTC,1015.6,,80,2.4,0.6
2017,5,17,22:30,UTC,1015.7,,81,2.3,0.7
2017,5,17,22:40,UTC,1015.8,,82,2.3,1.1
2017,5,17,22:50,UTC,1015.9,,82,2.2,0.9
2017,5,17,23:00,UTC,1015.9,0,82,2.2,1.1
2017,5,17,23:10,UTC,1016.1,,82,2.2,0.7
2017,5,17,23:20,UTC,1016.2,,82,2.1,0.9
2017,5,17,23:30,UTC,1016.2,,83,2,1.1
